ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
379,20210228,20210311,20210306,21553,SO47343,2181.5625
354,20210228,20210311,20210306,12686,SO47344,2071.4196
356,20210228,20210311,20210306,12583,SO47345,2071.4196
360,20210228,20210311,20210306,12585,SO47346,2049.0982
321,20210228,20210311,20210306,26025,SO47347,782.99
331,20210228,20210311,20210306,26028,SO47348,782.99
321,20210228,20210312,20210307,19255,SO47460,782.99
356,20210228,20210312,20210307,26320,SO47461,2071.4196
375,20210301,20210313,20210308,15926,SO47462,2181.5625
373,20210301,20210313,20210308,14203,SO47463,2181.5625
370,20210301,20210313,20210308,16461,SO47464,2443.35
341,20210301,20210313,20210308,15303,SO47465,782.99
381,20210301,20210313,20210308,24887,SO47466,1000.4375
371,20210301,20210313,20210308,13446,SO47467,2181.5625
329,20210301,20210313,20210308,26152,SO47468,782.99
383,20210302,20210314,20210309,19301,SO47469,1000.4375
358,20210302,20210314,20210309,28685,SO47470,2049.0982
370,20210302,20210314,20210309,14539,SO47471,2443.35
379,20210302,20210314,20210309,13438,SO47472,2181.5625
369,20210302,20210314,20210309,21875,SO47473,2443.35
379,20210302,20210314,20210309,21893,SO47474,2181.5625
369,20210302,20210314,20210309,21945,SO47475,2443.35
352,20210302,20210314,20210309,12693,SO47476,2071.4196
352,20210303,20210315,20210310,28560,SO47477,2071.4196
325,20210303,20210315,20210310,20811,SO47478,782.99
331,20210303,20210315,20210310,20832,SO47479,782.99
371,20210303,20210315,20210310,21568,SO47480,2181.5625
373,20210303,20210315,20210310,21899,SO47481,2181.5625
370,20210303,20210315,20210310,21948,SO47482,2443.35
379,20210304,20210316,20210311,14424,SO47483,2181.5625
371,20210304,20210316,20210311,16452,SO47484,2181.5625
371,20210304,20210316,20210311,14524,SO47485,2181.5625
377,20210304,20210316,20210311,14538,SO47486,2181.5625
377,20210305,20210317,20210312,16427,SO47487,2181.5625
379,20210305,20210317,20210312,13426,SO47488,2181.5625
368,20210305,20210317,20210312,21888,SO47489,2443.35
371,20210305,20210317,20210312,21895,SO47490,2181.5625
369,20210306,20210318,20210313,15932,SO47491,2443.35
335,20210306,20210318,20210313,19181,SO47492,782.99
358,20210307,20210319,20210314,28569,SO47493,2049.0982
373,20210307,20210319,20210314,15927,SO47494,2181.5625
368,20210307,20210319,20210314,16196,SO47495,2443.35
371,20210307,20210319,20210314,16470,SO47496,2181.5625
370,20210307,20210319,20210314,14170,SO47497,2443.35
325,20210307,20210319,20210314,27071,SO47498,782.99
377,20210307,20210319,20210314,21572,SO47499,2181.5625
369,20210307,20210319,20210314,21951,SO47500,2443.35
360,20210307,20210319,20210314,12214,SO47501,2049.0982
383,20210308,20210320,20210315,19278,SO47502,1000.4375
383,20210308,20210320,20210315,19299,SO47503,1000.4375
360,20210308,20210320,20210315,11605,SO47504,2049.0982
352,20210308,20210320,20210315,26307,SO47505,2071.4196
354,20210308,20210320,20210315,26324,SO47506,2071.4196
333,20210308,20210320,20210315,15311,SO47507,782.99
370,20210308,20210320,20210315,21892,SO47508,2443.35
368,20210308,20210320,20210315,21957,SO47509,2443.35
352,20210308,20210320,20210315,12688,SO47510,2071.4196
375,20210309,20210321,20210316,14200,SO47511,2181.5625
373,20210309,20210321,20210316,16446,SO47512,2181.5625
368,20210309,20210321,20210316,15675,SO47513,2443.35
377,20210309,20210321,20210316,15684,SO47514,2181.5625
354,20210309,20210321,20210316,26308,SO47515,2071.4196
362,20210309,20210321,20210316,26309,SO47516,2049.0982
343,20210309,20210321,20210316,15308,SO47517,782.99
373,20210309,20210321,20210316,21946,SO47518,2181.5625
337,20210309,20210321,20210316,26153,SO47519,782.99
389,20210310,20210322,20210317,19263,SO47520,1000.4375
369,20210310,20210322,20210317,16445,SO47521,2443.35
387,20210310,20210322,20210317,14089,SO47522,1000.4375
371,20210310,20210322,20210317,13443,SO47523,2181.5625
370,20210310,20210322,20210317,21567,SO47524,2443.35
379,20210310,20210322,20210317,21889,SO47525,2181.5625
354,20210310,20210322,20210317,12215,SO47526,2071.4196
360,20210310,20210322,20210317,28559,SO47527,2049.0982
352,20210311,20210323,20210318,11598,SO47528,2071.4196
377,20210311,20210323,20210318,13429,SO47529,2181.5625
329,20210311,20210323,20210318,15312,SO47530,782.99
339,20210311,20210323,20210318,15325,SO47531,782.99
383,20210311,20210323,20210318,24888,SO47532,1000.4375
371,20210311,20210323,20210318,21886,SO47533,2181.5625
329,20210311,20210323,20210318,26148,SO47534,782.99
385,20210312,20210324,20210319,14083,SO47535,1000.4375
387,20210312,20210324,20210319,14088,SO47536,1000.4375
371,20210312,20210324,20210319,13436,SO47537,2181.5625
379,20210312,20210324,20210319,13449,SO47538,2181.5625
329,20210312,20210324,20210319,20824,SO47539,782.99
362,20210312,20210324,20210319,26326,SO47540,2049.0982
341,20210312,20210324,20210319,15314,SO47541,782.99
373,20210312,20210324,20210319,21571,SO47542,2181.5625
377,20210312,20210324,20210319,21956,SO47543,2181.5625
358,20210312,20210324,20210319,12694,SO47544,2049.0982
354,20210312,20210324,20210319,28553,SO47545,2071.4196
360,20210313,20210325,20210320,28683,SO47546,2049.0982
333,20210313,20210325,20210320,20166,SO47547,782.99
331,20210313,20210325,20210320,20834,SO47548,782.99
343,20210313,20210325,20210320,19256,SO47549,782.99
337,20210313,20210325,20210320,15290,SO47550,782.99
371,20210313,20210325,20210320,21878,SO47551,2181.5625
368,20210313,20210325,20210320,21950,SO47552,2443.35
354,20210313,20210325,20210320,12698,SO47553,2071.4196
362,20210313,20210325,20210320,12222,SO47554,2049.0982
368,20210313,20210325,20210320,15674,SO47555,2443.35
379,20210314,20210326,20210321,14701,SO47556,2181.5625
377,20210314,20210326,20210321,13431,SO47557,2181.5625
370,20210314,20210326,20210321,25981,SO47558,2443.35
362,20210314,20210326,20210321,12699,SO47559,2049.0982
325,20210315,20210327,20210322,27053,SO47560,782.99
321,20210315,20210327,20210322,15328,SO47561,782.99
377,20210315,20210327,20210322,21944,SO47562,2181.5625
368,20210315,20210327,20210322,21955,SO47563,2443.35
356,20210315,20210327,20210322,12210,SO47564,2071.4196
377,20210316,20210328,20210323,15697,SO47565,2181.5625
389,20210316,20210328,20210323,24613,SO47566,1000.4375
379,20210316,20210328,20210323,21570,SO47567,2181.5625
375,20210316,20210328,20210323,21885,SO47568,2181.5625
379,20210316,20210328,20210323,21959,SO47569,2181.5625
352,20210317,20210329,20210324,28562,SO47570,2071.4196
377,20210317,20210329,20210324,14185,SO47571,2181.5625
368,20210317,20210329,20210324,29149,SO47572,2443.35
369,20210317,20210329,20210324,13435,SO47573,2443.35
333,20210317,20210329,20210324,20171,SO47574,782.99
362,20210317,20210329,20210324,26315,SO47575,2049.0982
377,20210317,20210329,20210324,21877,SO47576,2181.5625
370,20210317,20210329,20210324,21891,SO47577,2443.35
352,20210317,20210329,20210324,12687,SO47578,2071.4196
371,20210318,20210330,20210325,16197,SO47579,2181.5625
389,20210318,20210330,20210325,14080,SO47580,1000.4375
375,20210318,20210330,20210325,29152,SO47581,2181.5625
373,20210318,20210330,20210325,13433,SO47582,2181.5625
379,20210318,20210330,20210325,13442,SO47583,2181.5625
341,20210318,20210330,20210325,19194,SO47584,782.99
329,20210318,20210330,20210325,15320,SO47585,782.99
327,20210318,20210330,20210325,15322,SO47586,782.99
371,20210318,20210330,20210325,21874,SO47587,2181.5625
379,20210319,20210331,20210326,16428,SO47588,2181.5625
383,20210319,20210331,20210326,14036,SO47589,1000.4375
356,20210319,20210331,20210326,26312,SO47590,2071.4196
360,20210319,20210331,20210326,26313,SO47591,2049.0982
385,20210319,20210331,20210326,24614,SO47592,1000.4375
325,20210319,20210331,20210326,26135,SO47593,782.99
343,20210319,20210331,20210326,26154,SO47594,782.99
369,20210320,20210401,20210327,14186,SO47595,2443.35
373,20210320,20210401,20210327,16199,SO47596,2181.5625
373,20210320,20210401,20210327,25971,SO47597,2181.5625
358,20210320,20210401,20210327,26306,SO47598,2049.0982
362,20210320,20210401,20210327,26327,SO47599,2049.0982
389,20210321,20210402,20210328,17188,SO47600,1000.4375
379,20210321,20210402,20210328,14192,SO47601,2181.5625
323,20210321,20210402,20210328,19174,SO47602,782.99
379,20210321,20210402,20210328,21562,SO47603,2181.5625
375,20210321,20210402,20210328,21876,SO47604,2181.5625
389,20210322,20210403,20210329,17187,SO47605,1000.4375
375,20210322,20210403,20210329,15928,SO47606,2181.5625
389,20210322,20210403,20210329,14081,SO47607,1000.4375
352,20210322,20210403,20210329,26322,SO47608,2071.4196
335,20210322,20210403,20210329,15309,SO47609,782.99
339,20210322,20210403,20210329,27075,SO47610,782.99
331,20210322,20210403,20210329,26140,SO47611,782.99
369,20210323,20210404,20210330,16465,SO47612,2443.35
387,20210323,20210404,20210330,14037,SO47613,1000.4375
331,20210323,20210404,20210330,15302,SO47614,782.99
343,20210323,20210404,20210330,15329,SO47615,782.99
371,20210323,20210404,20210330,21873,SO47616,2181.5625
377,20210323,20210404,20210330,21943,SO47617,2181.5625
379,20210323,20210404,20210330,21947,SO47618,2181.5625
356,20210323,20210404,20210330,12689,SO47619,2071.4196
352,20210323,20210404,20210330,12239,SO47620,2071.4196
385,20210324,20210405,20210331,14044,SO47621,1000.4375
339,20210324,20210405,20210331,20837,SO47622,782.99
369,20210324,20210405,20210331,21569,SO47623,2443.35
371,20210324,20210405,20210331,21949,SO47624,2181.5625
377,20210324,20210405,20210331,21958,SO47625,2181.5625
321,20210324,20210405,20210331,26150,SO47626,782.99
370,20210325,20210406,20210401,16444,SO47627,2443.35
369,20210325,20210406,20210401,16509,SO47628,2443.35
370,20210325,20210406,20210401,15685,SO47629,2443.35
354,20210325,20210406,20210401,26311,SO47630,2071.4196
352,20210325,20210406,20210401,26325,SO47631,2071.4196
343,20210325,20210406,20210401,27060,SO47632,782.99
371,20210325,20210406,20210401,21894,SO47633,2181.5625
356,20210325,20210406,20210401,11570,SO47634,2071.4196
354,20210325,20210406,20210401,12216,SO47635,2071.4196
331,20210325,20210406,20210401,26142,SO47636,782.99
371,20210326,20210407,20210402,13447,SO47637,2181.5625
362,20210326,20210407,20210402,26319,SO47638,2049.0982
329,20210326,20210407,20210402,15321,SO47639,782.99
354,20210327,20210408,20210403,26317,SO47640,2071.4196
321,20210327,20210408,20210403,27062,SO47641,782.99
383,20210328,20210409,20210404,17109,SO47642,1000.4375
389,20210328,20210409,20210404,19290,SO47643,1000.4375
375,20210328,20210409,20210404,15693,SO47644,2181.5625
375,20210328,20210409,20210404,14555,SO47645,2181.5625
352,20210328,20210409,20210404,20373,SO47646,2071.4196
368,20210328,20210409,20210404,21897,SO47647,2443.35
356,20210328,20210409,20210404,12263,SO47648,2071.4196
377,20210329,20210410,20210405,16447,SO47649,2181.5625
370,20210329,20210410,20210405,16512,SO47650,2443.35
377,20210329,20210410,20210405,25911,SO47651,2181.5625
333,20210329,20210410,20210405,20825,SO47652,782.99
325,20210329,20210410,20210405,20163,SO47653,782.99
387,20210329,20210410,20210405,24615,SO47654,1000.4375
385,20210329,20210410,20210405,24889,SO47655,1000.4375
368,20210329,20210410,20210405,21882,SO47656,2443.35
327,20210329,20210410,20210405,26138,SO47657,782.99
362,20210330,20210411,20210406,12283,SO47731,2049.0982
369,20210330,20210411,20210406,13452,SO47732,2443.35
375,20210330,20210411,20210406,13461,SO47733,2181.5625
333,20210330,20210411,20210406,15333,SO47734,782.99
343,20210330,20210411,20210406,27084,SO47735,782.99
358,20210330,20210411,20210406,12705,SO47736,2049.0982
356,20210330,20210411,20210406,13018,SO47737,2071.4196
327,20210330,20210411,20210406,26165,SO47738,782.99
329,20210331,20210412,20210407,20839,SO47739,782.99
325,20210331,20210412,20210407,15337,SO47740,782.99
337,20210331,20210412,20210407,15343,SO47741,782.99
375,20210331,20210412,20210407,22180,SO47742,2181.5625
362,20210331,20210412,20210407,12988,SO47743,2049.0982
360,20210331,20210412,20210407,12989,SO47744,2049.0982
360,20210331,20210412,20210407,12998,SO47745,2049.0982
358,20210331,20210412,20210407,13022,SO47746,2049.0982
371,20210401,20210413,20210408,16253,SO47747,2181.5625
352,20210401,20210413,20210408,26485,SO47748,2071.4196
371,20210401,20210413,20210408,22172,SO47749,2181.5625
369,20210401,20210413,20210408,21976,SO47750,2443.35
369,20210401,20210413,20210408,21983,SO47751,2443.35
377,20210401,20210413,20210408,21994,SO47752,2181.5625
360,20210401,20210413,20210408,13020,SO47753,2049.0982
389,20210402,20210414,20210409,14104,SO47754,1000.4375
387,20210402,20210414,20210409,17195,SO47755,1000.4375
354,20210402,20210414,20210409,12272,SO47756,2071.4196
379,20210402,20210414,20210409,16530,SO47757,2181.5625
371,20210402,20210414,20210409,16550,SO47758,2181.5625
375,20210402,20210414,20210409,14773,SO47759,2181.5625
371,20210402,20210414,20210409,13482,SO47760,2181.5625
325,20210403,20210415,20210410,20548,SO47761,782.99
352,20210403,20210415,20210410,26330,SO47762,2071.4196
379,20210403,20210415,20210410,22170,SO47763,2181.5625
356,20210404,20210416,20210411,28711,SO47764,2071.4196
360,20210404,20210416,20210411,26343,SO47765,2049.0982
358,20210404,20210416,20210411,26329,SO47766,2049.0982
381,20210404,20210416,20210411,24902,SO47767,1000.4375
371,20210404,20210416,20210411,21985,SO47768,2181.5625
360,20210404,20210416,20210411,12703,SO47769,2049.0982
343,20210404,20210416,20210411,26375,SO47770,782.99
377,20210405,20210417,20210412,22181,SO47771,2181.5625
369,20210405,20210417,20210412,22195,SO47772,2443.35
325,20210405,20210417,20210412,15345,SO47773,782.99
333,20210405,20210417,20210412,15346,SO47774,782.99
369,20210405,20210417,20210412,21980,SO47775,2443.35
352,20210405,20210417,20210412,13007,SO47776,2071.4196
339,20210405,20210417,20210412,26162,SO47777,782.99
354,20210406,20210418,20210413,12284,SO47778,2071.4196
375,20210406,20210418,20210413,16269,SO47779,2181.5625
381,20210406,20210418,20210413,14105,SO47780,1000.4375
379,20210406,20210418,20210413,25991,SO47781,2181.5625
377,20210406,20210418,20210413,22032,SO47782,2181.5625
371,20210406,20210418,20210413,22197,SO47783,2181.5625
356,20210406,20210418,20210413,13078,SO47784,2071.4196
356,20210407,20210419,20210414,28708,SO47785,2071.4196
370,20210407,20210419,20210414,14719,SO47786,2443.35
368,20210407,20210419,20210414,16585,SO47787,2443.35
379,20210408,20210420,20210415,16546,SO47788,2181.5625
375,20210408,20210420,20210415,13453,SO47789,2181.5625
371,20210408,20210420,20210415,22173,SO47790,2181.5625
358,20210408,20210420,20210415,13036,SO47791,2049.0982
369,20210409,20210421,20210416,16207,SO47792,2443.35
368,20210409,20210421,20210416,14716,SO47793,2443.35
354,20210409,20210421,20210416,20375,SO47794,2071.4196
379,20210409,20210421,20210416,22004,SO47795,2181.5625
371,20210409,20210421,20210416,21979,SO47796,2181.5625
371,20210409,20210421,20210416,21986,SO47797,2181.5625
354,20210409,20210421,20210416,13000,SO47798,2071.4196
360,20210410,20210422,20210417,12264,SO47799,2049.0982
373,20210410,20210422,20210417,14798,SO47800,2181.5625
329,20210410,20210422,20210417,20555,SO47801,782.99
341,20210410,20210422,20210417,20850,SO47802,782.99
379,20210410,20210422,20210417,22000,SO47803,2181.5625
370,20210410,20210422,20210417,22178,SO47804,2443.35
379,20210410,20210422,20210417,22198,SO47805,2181.5625
341,20210410,20210422,20210417,15348,SO47806,782.99
379,20210410,20210422,20210417,16575,SO47807,2181.5625
343,20210410,20210422,20210417,26161,SO47808,782.99
339,20210410,20210422,20210417,26187,SO47809,782.99
333,20210410,20210422,20210417,26204,SO47810,782.99
352,20210411,20210423,20210418,12271,SO47811,2071.4196
377,20210411,20210423,20210418,16252,SO47812,2181.5625
383,20210411,20210423,20210418,14098,SO47813,1000.4375
360,20210411,20210423,20210418,26338,SO47814,2049.0982
371,20210411,20210423,20210418,22033,SO47815,2181.5625
369,20210411,20210423,20210418,22174,SO47816,2443.35
371,20210411,20210423,20210418,22200,SO47817,2181.5625
325,20210411,20210423,20210418,15364,SO47818,782.99
375,20210411,20210423,20210418,21968,SO47819,2181.5625
352,20210411,20210423,20210418,13025,SO47820,2071.4196
352,20210411,20210423,20210418,13038,SO47821,2071.4196
354,20210411,20210423,20210418,13051,SO47822,2071.4196
337,20210411,20210423,20210418,26160,SO47823,782.99
368,20210412,20210424,20210419,16267,SO47824,2443.35
321,20210412,20210424,20210419,20560,SO47825,782.99
370,20210412,20210424,20210419,22168,SO47826,2443.35
370,20210412,20210424,20210419,22175,SO47827,2443.35
368,20210412,20210424,20210419,21984,SO47828,2443.35
352,20210412,20210424,20210419,12706,SO47829,2071.4196
383,20210413,20210425,20210420,19308,SO47830,1000.4375
362,20210413,20210425,20210420,12281,SO47831,2049.0982
369,20210413,20210425,20210420,13478,SO47832,2443.35
373,20210413,20210425,20210420,22031,SO47833,2181.5625
375,20210413,20210425,20210420,22196,SO47834,2181.5625
383,20210413,20210425,20210420,24904,SO47835,1000.4375
356,20210414,20210426,20210421,28707,SO47836,2071.4196
356,20210414,20210426,20210421,12277,SO47837,2071.4196
371,20210414,20210426,20210421,13456,SO47838,2181.5625
321,20210414,20210426,20210421,20838,SO47839,782.99
335,20210414,20210426,20210421,20584,SO47840,782.99
362,20210414,20210426,20210421,26490,SO47841,2049.0982
323,20210414,20210426,20210421,15338,SO47842,782.99
333,20210414,20210426,20210421,15339,SO47843,782.99
371,20210414,20210426,20210421,21996,SO47844,2181.5625
369,20210415,20210427,20210422,16206,SO47845,2443.35
368,20210415,20210427,20210422,14779,SO47846,2443.35
368,20210415,20210427,20210422,16278,SO47847,2443.35
358,20210415,20210427,20210422,26328,SO47848,2049.0982
323,20210415,20210427,20210422,15342,SO47849,782.99
321,20210415,20210427,20210422,15350,SO47850,782.99
358,20210416,20210428,20210423,26331,SO47851,2049.0982
354,20210416,20210428,20210423,26342,SO47852,2071.4196
